"opponent","opp_type","site","half_no","poss_type","hc_pt_touch","PtTouch_0","PtTouch_1","PtTouch_2plus","hc_passes","Passes_0to3","Passes_4to6","Passes_7plus","hc_points","hc_reversal","t_passes","TPasses_0to1","TPasses_2plus","t_points"
"UCF","nc","neutral",1,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",1,"halfcourt",0,1,0,0,6,0,1,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",1,"halfcourt",1,0,1,0,7,0,0,1,0,0,NA,NA,NA,NA
"UCF","nc","neutral",1,"halfcourt",1,0,1,0,2,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",1,"halfcourt",0,1,0,0,1,1,0,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",1,"halfcourt",2,0,0,1,6,0,1,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",1,"halfcourt",2,0,0,1,5,0,1,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",1,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"UCF","nc","neutral",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"UCF","nc","neutral",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,1
"UCF","nc","neutral",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"UCF","nc","neutral",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"UCF","nc","neutral",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,2
"UCF","nc","neutral",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,6,0,1,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,7,0,0,1,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",4,0,0,1,14,0,0,1,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",2,0,0,1,6,0,1,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,4,0,1,0,3,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,3,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",2,0,0,1,8,0,0,1,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,5,0,1,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,7,0,0,1,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,2,1,0,0,3,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,2,1,0,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",2,0,0,1,4,0,1,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,5,0,1,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"UCF","nc","neutral",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"UCF","nc","neutral",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"UCF","nc","neutral",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"UCF","nc","neutral",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0
"UCF","nc","neutral",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,3
"UCF","nc","neutral",3,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"UCF","nc","neutral",3,"halfcourt",0,1,0,0,5,0,1,0,3,0,NA,NA,NA,NA
"UCF","nc","neutral",3,"halfcourt",2,0,0,1,10,0,0,1,2,1,NA,NA,NA,NA
"UCF","nc","neutral",3,"halfcourt",1,0,1,0,3,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",3,"halfcourt",1,0,1,0,2,1,0,0,3,0,NA,NA,NA,NA
"UCF","nc","neutral",3,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",3,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"UCF","nc","neutral",3,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"UCF","nc","neutral",3,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,8,0,0,1,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,2,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,8,0,0,1,2,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",2,0,0,1,5,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",2,0,0,1,9,0,0,1,2,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",2,0,0,1,7,0,0,1,3,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,8,0,0,1,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",0,1,0,0,10,0,0,1,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",0,1,0,0,7,0,0,1,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",2,0,0,1,9,0,0,1,0,1,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,2,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,3,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,1,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",0,1,0,0,6,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",0,1,0,0,6,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,8,0,0,1,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,8,0,0,1,3,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,2,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"halfcourt",1,0,1,0,2,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"Georgia State","nc","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,2,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,6,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",2,0,0,1,10,0,0,1,2,1,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,3,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,4,0,1,0,3,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,2,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",2,0,0,1,8,0,0,1,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,4,0,1,0,1,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,1,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,2,1,0,0,1,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,0,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,0,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,0,1,0,0,2,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",1,0,1,0,3,1,0,0,1,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,1,1,0,0,1,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Georgia State","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"Georgia State","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"Davidson","nc","home",1,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,9,0,0,1,3,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,3,1,0,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,5,0,1,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,7,0,0,1,3,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",2,0,0,1,6,0,1,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",2,0,0,1,5,0,1,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,1,1,0,0,1,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,13,0,0,1,0,1,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,8,0,0,1,0,1,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,9,0,0,1,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,7,0,0,1,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,7,0,0,1,0,1,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",2,0,0,1,14,0,0,1,1,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,6,0,1,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,2,1,0,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",1,0,1,0,7,0,0,1,2,1,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,5,0,1,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,7,0,0,1,3,0,NA,NA,NA,NA
"Davidson","nc","home",1,"halfcourt",0,1,0,0,7,0,0,1,2,0,NA,NA,NA,NA
"Davidson","nc","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"Davidson","nc","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,2
"Davidson","nc","home",2,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",2,0,0,1,6,0,1,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",2,0,0,1,6,0,1,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,3,1,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,7,0,0,1,0,1,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,1,1,0,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,10,0,0,1,3,1,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",2,0,0,1,4,0,1,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",2,0,0,1,4,0,1,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,8,0,0,1,0,1,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,0,1,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,6,0,1,0,3,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",2,0,0,1,2,1,0,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,8,0,0,1,3,1,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,6,0,1,0,0,1,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,11,0,0,1,0,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,7,0,0,1,3,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,7,0,0,1,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,0,1,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,7,0,0,1,0,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,3,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",1,0,1,0,1,1,0,0,2,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,2,1,0,0,3,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,5,0,1,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,1,1,0,0,3,0,NA,NA,NA,NA
"Davidson","nc","home",2,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"Davidson","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"Davidson","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"Davidson","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"Stetson","nc","home",1,"halfcourt",0,1,0,0,8,0,0,1,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,7,0,0,1,3,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,9,0,0,1,2,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,6,0,1,0,2,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,11,0,0,1,3,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,2,1,0,0,2,1,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,14,0,0,1,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,9,0,0,1,3,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",3,0,0,1,5,0,1,0,2,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",2,0,0,1,7,0,0,1,2,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,7,0,0,1,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",3,0,0,1,7,0,0,1,2,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,12,0,0,1,0,1,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,8,0,0,1,3,1,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,2,1,0,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,4,0,1,0,3,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,3,1,0,0,3,1,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,11,0,0,1,3,1,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,8,0,0,1,3,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,9,0,0,1,2,1,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"halfcourt",1,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,3
"Stetson","nc","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"Stetson","nc","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"Stetson","nc","home",2,"halfcourt",0,1,0,0,9,0,0,1,0,1,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,8,0,0,1,2,1,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",0,1,0,0,7,0,0,1,3,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,3,1,0,0,3,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",2,0,0,1,3,1,0,0,2,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,4,0,1,0,2,1,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",2,0,0,1,2,1,0,0,2,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,2,1,0,0,2,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",2,0,0,1,12,0,0,1,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,3,1,0,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,8,0,0,1,0,1,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,7,0,0,1,2,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,8,0,0,1,1,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",2,0,0,1,8,0,0,1,2,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",0,1,0,0,2,1,0,0,3,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",0,1,0,0,5,0,1,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Stetson","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"Stetson","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0
"Stetson","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"Stetson","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3
"Stetson","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,2
"Stetson","nc","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3
"Duke","nc","away",1,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",2,0,0,1,6,0,1,0,2,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",0,1,0,0,4,0,1,0,2,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",1,0,1,0,5,0,1,0,3,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",0,1,0,0,10,0,0,1,2,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",4,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Duke","nc","away",1,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
